80394	1.5925093	1.5707965
80424	1.534482	1.5707965
80454	1.4779062	1.5707965
80484	1.4387379	1.5707965
80514	1.4068232	1.5707965
80544	1.3821611	1.5707965
80574	1.3531475	1.5873437
80604	1.3212328	1.6071849
80634	1.2835159	1.6244183
80664	1.2399969	1.
